Result;Type;Category;Position X;Position Y
752;0;0;3.896037;2.220188
752;0;0;4.41545;1.649738
752;0;1;4.37102;0.6873862
752;0;1;3.29968;2.489399
752;0;0;7.592749;2.254538
753;1;2;6.21289;7.466242
753;1;2;2.407721;7.519267
753;1;1;8.309985;9.196402
753;1;2;2.47228;6.351385
753;0;1;2.025426;1.396641
753;0;0;6.275862;2.140542
753;0;0;3.488055;2.090608
753;0;0;3.541235;1.350742
753;0;1;3.554865;1.003895
753;0;0;3.366889;1.86041
753;0;2;1.589778;1.38549
753;0;1;7.977214;1.060269
754;1;2;3.564626;7.063801
754;1;2;1.300488;6.396056
754;1;1;8.083951;8.077662
754;1;1;5.429046;7.656276
754;1;1;5.581905;6.581892
754;0;0;7.921292;2.239889
754;0;1;7.265909;1.886708
754;0;1;6.600305;1.313195
754;0;2;4.350488;2.125902
754;0;0;5.918506;0.6611587
754;0;0;6.446722;2.499693
754;0;1;3.145685;1.739211
754;0;0;2.497211;1.042943
755;1;2;7.629671;9.292144
755;1;1;4.58053;7.089574
755;1;2;2.928665;6.63012
755;1;2;6.300917;6.392634
755;0;1;0.9731669;0.9102293
755;0;0;8.059158;2.364197
755;0;0;8.184033;0.9208798
755;0;1;7.48053;1.713061
755;0;1;6.920808;0.476649
755;0;2;3.978909;0.8283493
755;0;2;6.563879;0.5095987
756;1;2;3.724804;6.588245
756;1;2;5.633588;7.166345
756;1;2;7.617212;7.664807
756;1;2;1.777729;9.301908
756;0;1;1.223005;2.397625
756;0;0;2.566744;1.302699
756;0;2;2.48175;0.5531509
756;0;1;4.871382;1.368433
756;0;1;6.187377;1.730992
756;0;0;8.44061;1.203381
756;0;1;6.467968;0.5543723
757;1;2;4.817639;6.662416
757;1;2;1.146232;8.575958
757;1;2;7.116433;9.018332
757;1;1;2.15628;6.951571
757;0;2;4.152461;1.793611
757;0;1;5.637448;0.5655268
757;0;2;2.268467;0.7796811
757;0;0;6.191042;1.251844
757;0;2;4.031278;0.628293
757;0;1;7.136542;2.503801
758;1;1;4.495185;7.395172
758;1;2;7.923687;8.170108
758;1;1;2.199911;9.045897
758;1;2;6.474572;6.557571
758;1;1;8.026692;7.299274
758;0;1;6.588917;0.799759
758;0;2;4.955659;1.23382
758;0;1;1.291985;2.372974
758;0;1;5.104134;0.5409646
758;0;0;8.361849;1.690792
758;0;2;8.377913;0.6486541
758;0;0;3.355147;1.740662
759;1;1;7.043686;9.082845
759;1;2;1.826048;9.107635
759;1;2;1.679859;6.836506
759;1;2;3.196925;7.143657
759;0;2;8.285187;2.297164
759;0;1;7.152998;1.159226
759;0;1;3.101654;0.8435472
759;0;0;5.543188;0.6298226
759;0;0;0.6870547;1.310373
759;0;0;7.654191;0.9386808
759;0;1;4.47492;2.197543
759;0;0;1.757699;1.105694
760;1;1;6.344087;7.010138
760;1;2;8.150658;9.086873
760;1;2;2.190535;8.518433
760;1;1;5.074932;6.875397
760;1;1;3.627569;6.554312
760;0;0;5.828377;2.035227
760;0;2;8.722679;1.328918
760;0;1;8.352629;2.519009
760;0;0;5.32056;0.929958
760;0;1;4.701577;0.5357888
760;0;0;1.984942;0.7885815
760;0;0;2.807806;0.9644276
760;0;0;0.9651434;2.179972
761;1;1;1.896494;7.013602
761;1;1;8.35739;7.881911
761;1;1;4.519849;7.80216
761;1;1;1.746948;6.448172
761;1;1;6.705339;6.835977
761;1;1;8.075097;6.731894
761;0;1;7.280057;1.475797
761;0;1;6.824854;1.089622
761;0;1;4.060691;2.451923
761;0;0;4.08268;0.5137724
761;0;1;2.189239;2.389327
761;0;0;2.546536;0.6300889
761;0;1;4.723352;2.475839
761;0;1;0.7806162;1.290239
762;1;1;4.448919;7.924741
762;1;2;5.5274;6.416655
762;1;2;2.189177;7.800353
762;1;2;7.602496;6.555077
762;0;1;2.568858;1.204936
762;0;2;0.7370996;1.026285
762;0;1;1.866602;1.156721
762;0;2;7.718709;2.200975
762;0;2;7.444342;1.033706
762;0;0;3.265565;0.4810529
763;1;2;6.679652;6.33795
763;1;1;4.019965;6.412413
763;1;1;2.204674;9.279453
763;1;2;7.349229;8.837569
763;1;1;8.069509;8.004934
763;0;1;2.811403;2.339376
763;0;2;5.957516;0.5919566
763;0;0;3.370458;1.581643
763;0;1;8.634795;1.991106
763;0;1;7.749569;1.012388
763;0;1;2.443804;1.099133
763;0;1;4.424636;1.660836
764;1;2;7.057627;7.91219
764;1;1;3.088055;7.375426
764;1;1;1.786779;6.782312
764;1;2;6.311736;7.153379
764;1;1;8.270272;6.765147
764;0;1;5.876543;1.374761
764;0;2;5.216504;0.4804387
764;0;1;4.345984;1.438312
764;0;0;2.399825;2.234837
764;0;2;3.644281;2.154795
764;0;1;3.529864;1.381296
764;0;0;1.78553;1.221361
765;1;2;7.105034;9.177824
765;1;1;6.984141;8.293925
765;1;2;8.219586;8.635208
765;1;2;7.747551;6.440834
765;0;1;3.621888;2.371534
765;0;0;3.192796;1.799351
765;0;0;1.512874;2.090316
765;0;2;1.406866;0.8832022
765;0;1;5.272855;1.040543
765;0;2;2.531392;2.22799
765;0;0;1.979728;2.119674
766;1;1;4.210443;6.614322
766;1;1;2.533587;8.264478
766;1;1;1.280138;9.218027
766;1;2;1.141714;8.095531
766;1;2;7.693054;7.55982
766;0;1;4.082626;2.519593
766;0;0;5.516178;0.6876381
766;0;1;6.619124;0.9354204
766;0;1;5.080753;2.434867
766;0;2;2.685563;0.686077
766;0;2;1.531911;0.6098989
766;0;0;8.677179;1.146056
767;1;2;4.710263;6.986131
767;1;2;8.290831;7.005499
767;1;1;1.356715;6.55528
767;1;2;6.479642;7.194799
767;0;2;7.783344;1.280011
767;0;1;5.399126;0.6363602
767;0;0;1.357072;0.5230459
767;0;0;1.164166;1.28889
767;0;1;6.536985;2.398222
767;0;0;7.384153;1.699075
767;0;1;6.570848;0.7917482
767;0;0;3.176314;2.476306
768;1;1;1.170582;8.903168
768;1;2;6.702697;6.789258
768;1;2;2.070597;7.879654
768;1;1;8.007457;8.679996
768;1;1;8.007415;8.789102
768;0;2;5.577611;1.003328
768;0;0;1.477938;0.5394918
768;0;1;3.750299;1.691354
768;0;2;4.448099;2.100141
768;0;0;7.08919;1.769984
768;0;0;6.282561;1.692975
768;0;1;7.528259;0.5252271
769;1;2;4.306419;6.891853
769;1;1;2.226823;9.17809
769;1;2;0.9977049;7.041532
769;1;1;6.459428;6.630412
769;1;1;6.896386;9.069767
769;0;0;3.681187;0.8504131
769;0;0;8.390888;1.899197
769;0;1;8.578803;0.7946988
769;0;1;2.33532;2.425184
769;0;0;0.9763894;0.5064599
769;0;1;6.015565;0.5471628
769;0;1;5.289736;1.474683
769;0;0;2.088928;2.148194
770;1;2;2.019635;9.10299
770;1;1;1.750137;6.533383
770;1;2;7.434012;9.005501
770;1;2;3.872631;6.577186
770;0;2;5.534664;2.16134
770;0;1;3.449294;0.5280322
770;0;1;1.265745;1.474645
770;0;0;5.309901;0.8164125
770;0;1;6.06667;1.549652
770;0;1;3.39081;2.34544
770;0;1;1.575942;1.89094
771;1;1;5.876962;6.501905
771;1;2;4.366375;6.541388
771;1;1;7.734089;9.274856
771;1;2;7.919469;6.440562
771;1;1;1.747117;8.849154
771;0;2;3.47851;1.416994
771;0;1;4.817741;1.11545
771;0;2;1.686111;0.4562365
771;0;0;2.370922;1.334902
771;0;1;0.9496347;0.5669935
771;0;0;2.469012;1.787246
771;0;1;1.113629;1.735582
772;1;1;0.9899064;7.474749
772;1;2;5.228305;7.069407
772;1;2;8.114765;6.556419
772;1;2;6.579646;8.588811
772;0;0;1.030719;1.579967
772;0;1;6.825684;0.6733524
772;0;1;2.148796;1.694605
772;0;1;5.873707;0.4646122
772;0;0;8.19;1.172687
772;0;2;1.979377;1.119527
772;0;2;7.887884;0.5606086
773;1;2;7.918535;9.105112
773;1;2;4.593355;6.431554
773;1;2;1.754096;6.667535
773;1;1;6.808668;7.12236
773;0;1;7.949889;0.9600189
773;0;1;6.262456;0.9426024
773;0;0;6.318864;1.74883
773;0;1;8.130858;1.680355
773;0;1;2.548872;1.11944
773;0;1;5.215961;2.345917
773;0;1;6.993216;0.5705335
773;0;0;1.964349;1.287955
774;1;2;1.03828;8.813349
774;1;1;8.195082;6.817528
774;1;1;2.716131;6.301028
774;1;2;1.342324;6.929292
774;1;1;4.616032;7.878203
774;0;1;5.344684;0.6733812
774;0;0;3.618294;0.666554
774;0;2;6.873369;0.600099
774;0;0;6.26606;1.769548
774;0;1;7.59363;2.104863
774;0;2;1.627671;0.9480371
774;0;1;2.798773;0.9829667
775;1;2;2.506011;8.088671
775;1;2;7.303985;8.413094
775;1;1;2.770249;6.638861
775;1;1;7.587338;6.935561
775;1;1;4.330977;8.021079
775;0;0;1.426257;2.298311
775;0;0;2.195817;1.273551
775;0;1;0.7172198;0.9035031
775;0;1;5.170448;1.282731
775;0;1;1.360487;1.679594
775;0;1;4.36949;0.4783437
775;0;0;6.760452;0.6295561
775;0;1;6.198459;0.854739
776;1;1;2.151258;6.529437
776;1;2;4.36183;6.417686
776;1;2;6.732648;7.991571
776;1;2;1.763666;8.953264
776;0;0;5.545452;1.161879
776;0;2;2.77019;1.716879
776;0;1;1.61877;2.469516
776;0;1;7.704228;1.807958
776;0;1;7.386871;1.573823
776;0;0;7.83884;1.066451
776;0;0;5.132436;1.683886
776;0;0;8.276255;2.075269
777;1;1;4.467896;6.960853
777;1;1;7.944976;9.233308
777;1;2;8.271546;8.241887
777;1;2;8.144289;7.210751
777;1;1;1.224649;8.620594
777;0;1;0.8179537;1.664794
777;0;1;1.808323;2.417771
777;0;2;7.992351;2.503972
777;0;2;8.235891;1.863973
777;0;1;4.52251;1.129693
777;0;1;2.646218;1.624558
778;1;2;1.695354;7.25559
778;1;2;7.360885;8.987881
778;1;2;7.733069;7.748664
778;1;1;3.860929;7.608456
778;0;0;6.516647;2.129951
778;0;0;4.878496;1.026984
778;0;0;4.410139;0.7666813
778;0;1;2.011353;1.192532
778;0;1;1.150543;0.5906425
778;0;0;1.922806;0.5364997
778;0;1;8.717093;1.915026
778;0;2;6.174839;1.709095
779;1;1;6.222275;7.992687
779;1;1;1.440845;6.317889
779;1;2;2.383472;8.737178
779;1;2;6.45118;7.477836
779;1;1;4.647228;6.451359
779;0;0;5.948191;0.7867039
779;0;1;2.136308;2.451943
779;0;0;4.255142;0.6224735
779;0;0;6.048246;1.60823
779;0;0;1.258868;2.047858
779;0;1;5.291665;1.525285
779;0;1;0.9020599;2.329669
779;0;1;2.007475;1.21039
780;1;2;8.258871;6.994123
780;1;2;2.56444;8.070992
780;1;2;5.952616;6.803192
780;1;1;4.953325;7.174846
780;0;0;6.209802;1.862677
780;0;1;3.31871;2.150199
780;0;2;7.97252;2.133651
780;0;2;1.125785;0.46676
780;0;0;4.322359;1.350524
780;0;0;7.42396;1.314515
780;0;1;0.9803134;1.320441
781;1;2;5.177383;8.022995
781;1;1;4.834702;6.541939
781;1;2;8.40976;8.687432
781;1;2;1.053884;8.990701
781;0;1;3.440242;1.6883
781;0;1;0.9871862;1.218917
781;0;1;8.503593;0.5109184
781;0;0;4.20013;2.258711
781;0;0;5.558914;1.766683
781;0;2;2.34247;1.870986
781;0;2;8.415481;1.569764
782;1;1;2.877094;6.991949
782;1;1;6.416515;7.548133
782;1;2;7.832062;9.21134
782;1;2;8.261525;7.404157
782;1;1;4.508389;7.953773
782;0;1;6.979543;0.7835861
782;0;1;1.534904;1.444681
782;0;2;1.786724;2.295622
782;0;1;4.095142;1.698129
782;0;2;6.029671;0.566748
782;0;0;3.570489;0.6033313
782;0;0;1.140089;2.344313
783;1;2;6.674222;7.403257
783;1;1;5.124397;7.034578
783;1;2;7.619726;6.530455
783;1;1;8.204218;8.668899
783;1;1;3.245139;7.293619
783;0;1;8.536466;0.6652772
783;0;0;8.112425;1.869302
783;0;2;2.855738;0.5990536
783;0;0;1.399505;2.367936
783;0;0;5.777683;1.069871
783;0;0;2.596537;1.821556
783;0;1;0.8875848;2.161557
783;0;0;1.921262;1.01617
784;1;1;3.575454;6.471623
784;1;1;7.891628;7.626142
784;1;2;1.03529;8.961072
784;1;2;2.53877;7.731473
784;1;1;5.904207;7.48628
784;0;1;6.793287;2.319154
784;0;2;2.962228;0.5579059
784;0;0;1.045314;2.485675
784;0;1;7.654375;2.304186
784;0;2;2.683452;1.020929
784;0;1;2.233129;1.398212
784;0;0;6.046713;0.9781288
785;1;2;1.660952;8.501469
785;1;2;7.257901;9.288957
785;1;1;8.07429;7.353668
785;1;2;4.636351;6.967998
785;0;0;4.479274;2.032024
785;0;0;5.093368;1.470015
785;0;0;7.582529;1.214177
785;0;0;1.45141;1.703893
785;0;1;8.650865;0.567817
785;0;1;6.368892;2.441815
785;0;0;2.750504;1.115678
785;0;1;0.9021242;0.7723246
785;0;0;7.001533;0.4569551
786;1;1;3.021415;6.91993
786;1;2;5.068752;6.570995
786;1;2;6.738478;7.546225
786;1;1;1.327359;8.911885
786;1;1;7.971618;6.863184
786;0;0;5.091165;1.502823
786;0;1;6.293269;0.8716018
786;0;1;1.273027;1.331869
786;0;1;5.150414;0.8963957
786;0;0;4.713166;1.616148
786;0;2;7.568674;2.505274
786;0;0;1.405823;0.6649909
786;0;0;6.71602;1.343831
787;1;2;3.444273;6.422451
787;1;1;1.067063;7.816009
787;1;1;2.641986;9.254889
787;1;2;7.775342;8.268414
787;1;1;4.975993;6.648907
787;0;0;2.530068;1.185271
787;0;0;5.449052;2.438967
787;0;2;7.624857;0.7222222
787;0;2;1.064434;2.105154
787;0;1;4.910668;1.306071
787;0;0;8.12633;0.7939329
787;0;0;3.697268;1.413768
788;1;1;1.202387;8.472803
788;1;1;2.378359;7.776642
788;1;1;3.968738;6.971193
788;1;2;8.344323;7.605649
788;1;2;1.867238;6.425504
788;0;1;5.798118;1.634318
788;0;1;2.321841;1.104706
788;0;2;8.386214;1.170718
788;0;2;6.097543;1.493481
788;0;1;7.337451;1.926652
788;0;1;6.560112;1.752704
789;1;2;6.730246;8.69655
789;1;1;2.420084;7.93004
789;1;1;4.226757;6.581617
789;1;1;7.258852;6.88499
789;1;2;1.729119;7.141188
789;0;1;8.154527;0.8158097
789;0;0;5.94326;2.442029
789;0;2;6.142661;1.075283
789;0;0;6.57321;2.454117
789;0;0;4.721938;2.319344
789;0;1;6.561475;1.638355
789;0;0;5.194338;0.8646028
789;0;1;7.667249;2.197463
790;1;2;2.498234;7.901031
790;1;1;6.717753;9.20058
790;1;1;6.28588;6.561553
790;1;2;8.122928;6.365097
790;1;1;2.12544;6.597528
790;0;0;3.746204;0.5153491
790;0;2;2.299677;1.991521
790;0;1;6.311183;0.8330764
790;0;1;3.366219;1.648361
790;0;2;4.91234;1.500032
790;0;1;7.120993;0.9487202
790;0;0;0.7557971;1.105666
791;1;1;7.598258;6.784536
791;1;1;4.257666;6.582804
791;1;2;2.230058;7.59182
791;1;2;5.82091;7.979875
791;1;1;0.9994162;6.857409
791;0;0;3.930308;1.390162
791;0;2;2.648699;1.547716
791;0;0;5.927502;1.185518
791;0;2;8.658353;0.6184112
791;0;2;2.753969;2.339343
791;0;2;5.575569;2.410791
792;1;2;7.826922;7.649392
792;1;1;4.714148;7.057775
792;1;2;2.674522;8.818369
792;1;1;6.520734;7.244256
792;1;1;1.475919;8.087816
792;0;0;8.206368;2.28281
792;0;2;3.948565;1.342327
792;0;1;7.85314;1.318634
792;0;2;7.415534;1.088854
792;0;0;5.666771;1.967025
792;0;0;5.905179;1.112006
792;0;1;3.424777;1.755936
793;1;2;2.399344;6.604245
793;1;1;3.608301;6.441718
793;1;2;6.957542;7.031566
793;1;1;1.76495;8.757254
793;1;1;8.191298;8.927207
793;0;0;2.320463;1.146419
793;0;1;1.973533;1.243887
793;0;0;5.452364;1.660896
793;0;2;1.023997;1.981665
793;0;2;3.623636;1.058506
793;0;0;2.845187;0.505416
793;0;0;6.763389;1.900847
794;1;2;1.25798;7.193122
794;1;2;3.192737;7.654497
794;1;1;6.410926;7.5214
794;1;2;7.931688;8.461948
794;0;1;1.247596;1.037652
794;0;1;6.935437;2.198522
794;0;2;5.617159;1.177154
794;0;1;6.432543;2.2164
794;0;0;5.230372;1.701936
794;0;2;7.906788;1.387236
794;0;0;0.943592;2.372725
795;1;2;2.049031;7.081713
795;1;1;7.959832;8.242523
795;1;1;3.676727;7.131806
795;1;1;6.249119;7.940136
795;1;1;6.14125;6.573819
795;0;0;7.747313;1.986338
795;0;2;6.541607;1.711184
795;0;1;2.053271;1.327189
795;0;1;5.58828;2.409597
795;0;1;2.894129;1.736525
795;0;0;8.497057;1.065673
795;0;0;3.405947;0.9669331
795;0;0;8.399305;2.184698
796;1;1;7.502296;6.767137
796;1;2;3.805728;6.971366
796;1;2;1.11283;6.820763
796;1;2;5.257247;6.813551
796;0;0;1.614098;2.357457
796;0;1;2.297059;0.5832544
796;0;0;4.189586;1.78023
796;0;0;1.072814;0.5262728
796;0;0;3.401731;1.468698
796;0;0;2.248569;1.447729
796;0;2;8.08462;2.103748
796;0;1;5.893655;1.038738
797;1;1;7.409833;6.703874
797;1;2;4.376893;6.45672
797;1;2;6.409272;6.326393
797;1;1;1.572749;8.980024
797;1;1;3.164617;7.315736
797;0;0;4.448534;1.55065
797;0;0;5.652633;1.405791
797;0;0;3.347588;0.8155764
797;0;1;1.2786;2.455507
797;0;2;1.481226;0.7907043
797;0;1;4.699112;2.272106
797;0;0;1.615977;2.425284
797;0;1;5.848951;2.110319
798;1;2;1.439934;6.672032
798;1;2;8.156277;6.745796
798;1;2;4.001379;6.366118
798;1;2;6.398889;6.529777
798;0;2;3.560814;0.8269565
798;0;0;1.651792;1.209834
798;0;2;8.252835;1.634069
798;0;2;1.933208;1.364703
798;0;1;4.183815;2.05119
798;0;0;7.630776;2.30705
799;1;1;1.225951;8.058257
799;1;2;5.898145;7.14632
799;1;1;7.019176;6.53287
799;1;2;2.482452;6.991977
799;1;1;4.632157;6.332155
799;0;2;2.605374;1.36975
799;0;1;8.124787;1.654836
799;0;0;3.223665;1.348249
799;0;1;2.437037;2.514889
799;0;0;4.695208;0.8678293
799;0;2;5.546484;1.66427
799;0;1;0.6963622;1.067609
800;1;1;4.798029;7.104175
800;1;2;8.068551;7.87841
800;1;2;6.491814;7.098846
800;1;1;1.968347;7.681339
800;1;1;3.238626;6.563886
800;0;0;0.9715605;1.800674
800;0;1;6.682626;1.233371
800;0;2;1.505072;2.445042
800;0;1;2.915641;2.389459
800;0;0;3.84257;0.6186389
800;0;2;0.8317801;2.49133
800;0;1;2.272613;1.10369
801;1;2;6.94971;9.273706
801;1;2;6.518531;7.51942
801;1;1;1.240554;7.891266
801;1;2;2.910743;6.919412
801;0;0;2.71674;2.25794
801;0;0;1.264557;2.329689
801;0;1;7.49702;1.953287
801;0;1;5.159267;0.5551543
801;0;1;3.348554;2.181751
801;0;1;2.702487;1.332186
801;0;2;2.365797;2.04269
802;1;1;7.76817;6.71574
802;1;1;3.091362;6.967423
802;1;2;1.622236;6.736561
802;1;2;5.956379;7.969338
802;1;1;1.76872;8.963208
802;0;1;8.415057;0.5512064
802;0;1;6.882967;2.29838
802;0;2;1.510969;2.416617
802;0;0;8.717121;1.396377
802;0;1;6.877609;1.23119
802;0;0;1.806822;1.116363
802;0;1;0.7613122;0.4842835
803;1;2;6.87553;8.58046
803;1;1;3.452792;6.352589
803;1;2;8.250381;7.446966
803;1;1;6.706849;7.650882
803;1;1;1.769095;8.863132
803;0;1;2.439032;0.9096323
803;0;0;2.122684;1.75107
803;0;0;5.367408;1.631535
803;0;2;4.08978;1.014599
803;0;0;1.822595;1.313215
803;0;0;7.392201;2.184696
803;0;2;3.21025;1.276643
804;1;2;7.074452;8.637527
804;1;1;2.498655;8.625889
804;1;1;6.710809;7.644406
804;1;2;3.370813;7.112091
804;1;1;8.275526;6.861063
804;0;0;2.973193;0.7483096
804;0;0;8.373434;1.360444
804;0;2;2.852554;1.016048
804;0;0;5.819002;1.355758
804;0;0;4.668522;0.9434303
804;0;2;8.635595;2.299308
804;0;1;2.350305;1.51557
805;1;2;5.732431;6.414295
805;1;2;4.269016;6.988046
805;1;2;2.07408;8.539342
805;1;1;2.114532;7.363604
805;0;2;0.9366989;1.641409
805;0;0;2.485333;2.037721
805;0;1;3.650213;1.38439
805;0;1;3.431731;2.49185
805;0;1;3.175365;1.007251
805;0;1;7.980562;2.492957
805;0;1;5.693319;1.996256
806;1;2;2.558492;8.176783
806;1;1;4.718788;6.366834
806;1;2;6.066806;6.516471
806;1;2;7.458926;7.722671
806;0;2;8.71071;1.774658
806;0;1;2.686208;1.925478
806;0;0;4.782212;0.5444254
806;0;2;3.870245;1.581887
806;0;1;7.481076;0.4666356
806;0;0;2.792746;1.350491
806;0;0;5.736197;0.6346947
807;1;1;2.444392;7.668079
807;1;1;7.93142;7.571763
807;1;1;3.32601;6.9475
807;1;2;6.49038;7.245074
807;1;2;1.311441;9.131319
807;0;0;4.089864;2.015434
807;0;2;5.397511;1.572771
807;0;0;4.408656;1.239058
807;0;1;8.278403;0.6806458
807;0;0;2.479662;2.004984
807;0;0;3.748005;0.8324944
807;0;2;3.531103;1.481405
808;1;2;7.104393;6.496259
808;1;2;8.293263;7.22332
808;1;1;4.935803;7.970414
808;1;2;4.067745;6.722781
808;0;0;8.163155;2.103821
808;0;0;5.777836;1.651823
808;0;0;1.154238;1.422975
808;0;0;5.631898;1.126278
808;0;0;5.007973;0.7995914
808;0;0;8.404385;1.260452
808;0;1;4.461721;1.608547
808;0;1;0.7227618;1.286423
808;0;0;8.124796;0.7998617
809;1;1;6.630994;7.241367
809;1;1;3.953327;7.065393
809;1;1;1.835611;8.973324
809;1;2;8.152673;8.492561
809;1;2;3.194432;6.587445
809;0;1;5.479737;0.9410582
809;0;2;3.262361;2.519582
809;0;1;3.063311;1.587296
809;0;2;8.234521;1.426742
809;0;0;2.725202;1.512488
809;0;1;2.44461;2.414143
809;0;0;2.964885;0.4816691
810;1;1;5.920058;6.89621
810;1;2;7.738743;8.168575
810;1;1;3.182514;6.654552
810;1;2;2.085517;7.19146
810;1;1;4.346797;6.929586
810;0;1;6.040473;0.8925108
810;0;1;1.43285;1.001379
810;0;0;5.175909;1.527506
810;0;0;7.364707;1.731413
810;0;0;8.184301;0.9735655
810;0;2;1.672918;2.282851
810;0;0;8.576271;0.6210594
810;0;1;1.247094;1.936632
811;1;2;5.699859;7.61709
811;1;2;7.921283;6.970948
811;1;1;3.84735;6.763134
811;1;1;2.834513;9.288552
811;1;1;1.49432;7.850679
811;0;0;1.908157;1.423555
811;0;2;5.39384;1.725091
811;0;2;1.617178;1.730579
811;0;2;5.504091;0.9003124
811;0;1;2.92898;1.016464
811;0;1;5.887098;1.356
812;1;2;8.069579;9.289977
812;1;2;2.359398;8.121679
812;1;2;3.641189;7.179502
812;1;2;5.251734;7.806839
812;0;2;2.256931;1.276398
812;0;2;4.678881;2.211197
812;0;1;2.955778;2.491911
812;0;1;3.140192;1.269631
812;0;0;5.676476;0.5765998
812;0;1;6.968711;2.330426
812;0;0;8.284835;1.052911
813;1;2;1.812888;8.47528
813;1;2;7.605167;6.539006
813;1;1;8.372101;9.143654
813;1;2;7.364892;8.678699
813;0;2;2.35303;1.654065
813;0;0;4.316041;1.435315
813;0;0;1.349185;1.267873
813;0;2;3.366208;0.4832694
813;0;0;3.621025;2.180027
813;0;0;4.671276;2.140339
813;0;0;4.210739;0.7913278
813;0;0;0.9803277;2.191824
814;1;2;5.897255;6.387174
814;1;2;2.356825;8.162891
814;1;1;7.289914;8.360736
814;1;2;1.283752;8.011495
814;0;0;5.183119;2.338792
814;0;2;6.428034;1.526211
814;0;1;3.631051;2.282008
814;0;1;2.773698;1.32577
814;0;2;7.461763;0.923641
814;0;1;1.568397;0.9224632
814;0;0;4.930694;1.861578
815;1;1;7.465872;7.559467
815;1;1;3.022664;6.914779
815;1;2;6.132347;6.486171
815;1;2;1.532634;7.914041
815;1;1;4.962741;6.305192
815;0;2;4.713923;1.859818
815;0;2;5.080218;0.9460078
815;0;0;3.633663;1.207123
815;0;0;4.202558;1.660254
815;0;2;4.238934;1.245122
815;0;2;3.713094;2.356926
816;1;1;1.061032;7.89189
816;1;2;8.082119;6.442255
816;1;1;6.680853;8.826091
816;1;1;5.675957;6.54199
816;1;1;3.922889;6.683195
816;0;0;5.281242;2.361089
816;0;0;4.700339;1.193388
816;0;1;1.725831;0.857034
816;0;0;3.12765;2.173536
816;0;2;8.541815;1.624655
816;0;0;7.32063;2.328129
816;0;0;5.081843;0.849514
816;0;0;7.640086;0.5984548
817;1;2;2.249921;7.382098
817;1;2;1.085479;6.580691
817;1;2;7.323396;9.228844
817;1;2;5.101952;6.853616
817;0;1;6.528755;1.877327
817;0;0;2.557276;1.351759
817;0;2;4.772594;1.893095
817;0;2;5.462965;0.8699145
817;0;0;4.094512;1.038262
817;0;1;1.135796;1.924344
817;0;1;7.92739;0.807768
818;1;1;8.424891;8.553151
818;1;1;7.320858;7.780613
818;1;2;3.865532;6.534302
818;1;2;5.733116;6.798522
818;1;1;1.846346;7.794574
818;0;0;3.603351;0.6455008
818;0;0;5.465996;1.355438
818;0;0;1.594251;1.666334
818;0;0;3.267822;1.203433
818;0;2;7.673785;0.6920443
818;0;0;6.556691;1.49448
818;0;0;5.214843;2.072889
818;0;0;4.736374;0.702589
818;0;0;3.102429;0.5077161
819;1;1;1.816786;7.346283
819;1;2;7.103271;8.096143
819;1;1;7.301118;6.862671
819;1;1;2.754908;6.525195
819;1;2;1.184508;6.666299
819;0;2;3.524072;1.069572
819;0;1;4.73048;0.7913405
819;0;2;6.857797;0.5218626
819;0;1;8.461828;0.7990626
819;0;1;5.499949;0.9926062
819;0;2;4.304568;1.402874
820;1;2;1.738309;7.736907
820;1;2;1.8508;6.449134
820;1;2;8.364129;7.777119
820;1;2;6.70156;8.386892
820;0;0;4.402104;0.8839161
820;0;0;4.843967;2.472298
820;0;2;3.688789;2.113654
820;0;2;1.001739;2.217532
820;0;1;2.442532;0.7115757
820;0;2;3.722483;1.302302
821;1;1;4.757147;7.749516
821;1;2;1.439123;7.272931
821;1;1;6.939184;9.323277
821;1;2;3.611533;8.10561
821;1;1;7.472374;7.734307
821;0;1;8.068834;2.221895
821;0;2;4.823204;1.453668
821;0;0;7.143588;0.5103788
821;0;2;7.596623;1.856212
821;0;0;2.146625;1.418126
821;0;1;7.191603;0.870824
821;0;0;6.688513;1.853391
822;1;2;7.342666;8.51179
822;1;1;4.37736;7.283915
822;1;2;1.036336;8.554025
822;1;2;5.402389;7.173829
822;0;0;7.604285;1.398716
822;0;1;3.858316;1.667546
822;0;1;5.886922;2.268946
822;0;2;5.896726;1.611015
822;0;1;7.341965;0.8409653
822;0;1;3.656838;0.7556496
822;0;1;7.660855;2.392896
823;1;2;1.808844;7.44375
823;1;1;3.624716;7.911031
823;1;2;8.291368;9.121592
823;1;1;3.735739;6.666809
823;1;1;7.412641;7.869516
823;0;1;3.122234;1.050299
823;0;0;3.164129;0.5945374
823;0;1;1.818832;1.033101
823;0;0;5.648722;1.580655
823;0;2;5.085228;0.8724586
823;0;2;1.982074;0.4701267
823;0;1;8.245995;0.7496461
824;1;1;5.326443;6.459666
824;1;1;5.292634;6.600825
824;1;1;2.428648;7.557619
824;1;1;1.202792;6.501951
824;1;1;7.122192;7.062859
824;1;1;7.077205;6.823317
824;0;0;2.797755;1.602927
824;0;2;3.655347;2.262079
824;0;2;6.39979;1.813005
824;0;2;8.436657;0.7407883
824;0;2;5.437931;0.7615092
824;0;0;7.565887;2.300604
825;1;1;5.461188;6.49881
825;1;2;7.393344;7.421818
825;1;2;7.424187;9.185875
825;1;2;1.616299;7.476265
825;0;1;3.526466;1.526574
825;0;2;0.7374854;2.075398
